#rank|epoch|iteration_no|event_id|event_operation|device_us|cpu_us|time_range_start_us|time_range_end_us|time_range_duration_us|self_cpu_memory_usage|self_cpu_percent|self_cpu_time_total|self_cpu_time_total_str|self_cuda_memory_usage|self_cuda_time_total|self_device_memory_usage|self_device_time_total|self_device_time_total_str|sequence_nr|stack|thread|total_cpu_percent|total_device_percent|use_device
0|1|1|1|Memcpy HtoD (Pinned -> Device)|1392.89|0.00|1450.77|2843.66|1392.89|0.00|-1.00|0.00|0.000us|0.00|1392.89|0.00|1392.89|1.393ms|-1||1|-1.00|-1.00|cuda
0|1|1|2|Memcpy HtoD (Pinned -> Device)|0.80|0.00|2934.79|2935.59|0.80|0.00|-1.00|0.00|0.000us|0.00|0.80|0.00|0.80|0.800us|-1||1|-1.00|-1.00|cuda
0|1|1|3|Memset (Device)|0.61|0.00|290175.34|290175.95|0.61|0.00|-1.00|0.00|0.000us|0.00|0.61|0.00|0.61|0.608us|-1||1|-1.00|-1.00|cuda
0|1|1|4|Memset (Device)|0.45|0.00|290326.48|290326.93|0.45|0.00|-1.00|0.00|0.000us|0.00|0.45|0.00|0.45|0.448us|-1||1|-1.00|-1.00|cuda
0|1|1|5|Memcpy HtoD (Pageable -> Device)|0.29|0.00|290343.31|290343.60|0.29|0.00|-1.00|0.00|0.000us|0.00|0.29|0.00|0.29|0.288us|-1||1|-1.00|-1.00|cuda
0|1|1|6|Memcpy HtoD (Pageable -> Device)|0.32|0.00|290350.22|290350.54|0.32|0.00|-1.00|0.00|0.000us|0.00|0.32|0.00|0.32|0.320us|-1||1|-1.00|-1.00|cuda
0|1|1|7|Memcpy HtoD (Pageable -> Device)|0.29|0.00|290354.83|290355.12|0.29|0.00|-1.00|0.00|0.000us|0.00|0.29|0.00|0.29|0.288us|-1||1|-1.00|-1.00|cuda
0|1|1|8|Memcpy HtoD (Pageable -> Device)|0.32|0.00|290359.18|290359.50|0.32|0.00|-1.00|0.00|0.000us|0.00|0.32|0.00|0.32|0.320us|-1||1|-1.00|-1.00|cuda
0|1|1|9|Memset (Device)|0.48|0.00|290488.46|290488.94|0.48|0.00|-1.00|0.00|0.000us|0.00|0.48|0.00|0.48|0.480us|-1||1|-1.00|-1.00|cuda
0|1|1|10|Memset (Device)|0.51|0.00|290644.91|290645.42|0.51|0.00|-1.00|0.00|0.000us|0.00|0.51|0.00|0.51|0.512us|-1||1|-1.00|-1.00|cuda
0|1|1|11|Memset (Device)|0.48|0.00|290775.24|290775.72|0.48|0.00|-1.00|0.00|0.000us|0.00|0.48|0.00|0.48|0.480us|-1||1|-1.00|-1.00|cuda
0|1|1|12|Memcpy HtoD (Pageable -> Device)|0.32|0.00|290785.39|290785.71|0.32|0.00|-1.00|0.00|0.000us|0.00|0.32|0.00|0.32|0.320us|-1||1|-1.00|-1.00|cuda
0|1|1|13|Memcpy HtoD (Pageable -> Device)|0.32|0.00|290793.55|290793.87|0.32|0.00|-1.00|0.00|0.000us|0.00|0.32|0.00|0.32|0.320us|-1||1|-1.00|-1.00|cuda
0|1|1|14|Memcpy HtoD (Pageable -> Device)|0.32|0.00|290799.09|290799.41|0.32|0.00|-1.00|0.00|0.000us|0.00|0.32|0.00|0.32|0.320us|-1||1|-1.00|-1.00|cuda
0|1|1|15|Memcpy HtoD (Pageable -> Device)|0.29|0.00|290802.89|290803.18|0.29|0.00|-1.00|0.00|0.000us|0.00|0.29|0.00|0.29|0.288us|-1||1|-1.00|-1.00|cuda
0|1|1|16|Memset (Device)|0.45|0.00|290940.30|290940.75|0.45|0.00|-1.00|0.00|0.000us|0.00|0.45|0.00|0.45|0.449us|-1||1|-1.00|-1.00|cuda
0|1|1|17|Memset (Device)|1.54|0.00|291243.37|291244.91|1.54|0.00|-1.00|0.00|0.000us|0.00|1.54|0.00|1.54|1.536us|-1||1|-1.00|-1.00|cuda
0|1|1|18|Memset (Device)|0.45|0.00|291376.68|291377.13|0.45|0.00|-1.00|0.00|0.000us|0.00|0.45|0.00|0.45|0.448us|-1||1|-1.00|-1.00|cuda
0|1|1|19|Memcpy HtoD (Pageable -> Device)|0.32|0.00|291391.79|291392.11|0.32|0.00|-1.00|0.00|0.000us|0.00|0.32|0.00|0.32|0.320us|-1||1|-1.00|-1.00|cuda
0|1|1|20|Memcpy HtoD (Pageable -> Device)|0.29|0.00|291630.92|291631.21|0.29|0.00|-1.00|0.00|0.000us|0.00|0.29|0.00|0.29|0.288us|-1||1|-1.00|-1.00|cuda
0|1|1|21|Memcpy HtoD (Pageable -> Device)|0.32|0.00|291636.84|291637.16|0.32|0.00|-1.00|0.00|0.000us|0.00|0.32|0.00|0.32|0.320us|-1||1|-1.00|-1.00|cuda
0|1|1|22|Memcpy HtoD (Pageable -> Device)|2.56|0.00|291651.75|291654.31|2.56|0.00|-1.00|0.00|0.000us|0.00|2.56|0.00|2.56|2.560us|-1||1|-1.00|-1.00|cuda
0|1|1|23|Memcpy HtoD (Pageable -> Device)|0.48|0.00|330498.58|330499.05|0.48|0.00|-1.00|0.00|0.000us|0.00|0.48|0.00|0.48|0.480us|-1||1|-1.00|-1.00|cuda
0|1|1|24|Memcpy HtoD (Pageable -> Device)|0.48|0.00|331995.66|331996.14|0.48|0.00|-1.00|0.00|0.000us|0.00|0.48|0.00|0.48|0.480us|-1||1|-1.00|-1.00|cuda
0|1|1|25|Memcpy HtoD (Pageable -> Device)|0.48|0.00|341764.96|341765.44|0.48|0.00|-1.00|0.00|0.000us|0.00|0.48|0.00|0.48|0.480us|-1||1|-1.00|-1.00|cuda
0|1|1|26|Memcpy HtoD (Pageable -> Device)|0.48|0.00|350697.05|350697.53|0.48|0.00|-1.00|0.00|0.000us|0.00|0.48|0.00|0.48|0.480us|-1||1|-1.00|-1.00|cuda
0|1|1|27|ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)|7576.51|0.00|354093.04|361669.55|7576.51|0.00|-1.00|0.00|0.000us|0.00|7576.51|0.00|7576.51|7.577ms|-1||1|-1.00|-1.00|cuda
0|1|1|28|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|1.63|0.00|365146.18|365147.81|1.63|0.00|-1.00|0.00|0.000us|0.00|1.63|0.00|1.63|1.632us|-1||1|-1.00|-1.00|cuda
0|1|1|29|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|9.57|0.00|365286.28|365295.84|9.57|0.00|-1.00|0.00|0.000us|0.00|9.57|0.00|9.57|9.568us|-1||1|-1.00|-1.00|cuda
0|1|1|30|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|24.77|0.00|365319.04|365343.81|24.77|0.00|-1.00|0.00|0.000us|0.00|24.77|0.00|24.77|24.768us|-1||1|-1.00|-1.00|cuda
0|1|1|31|Memset (Device)|1.63|0.00|370965.17|370966.80|1.63|0.00|-1.00|0.00|0.000us|0.00|1.63|0.00|1.63|1.632us|-1||1|-1.00|-1.00|cuda
0|1|1|32|void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)|1.57|0.00|462738.50|462740.06|1.57|0.00|-1.00|0.00|0.000us|0.00|1.57|0.00|1.57|1.568us|-1||1|-1.00|-1.00|cuda
0|1|1|33|_5x_cudnn_volta_fp16_scudnn_fp16_128x128_relu_interior_nn_v1|409.63|0.00|494737.73|495147.36|409.63|0.00|-1.00|0.00|0.000us|0.00|409.63|0.00|409.63|409.631us|-1||1|-1.00|-1.00|cuda
0|1|1|34|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1})|42.05|0.00|506119.44|506161.49|42.05|0.00|-1.00|0.00|0.000us|0.00|42.05|0.00|42.05|42.048us|-1||1|-1.00|-1.00|cuda
0|1|1|35|void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})|2.18|0.00|506423.12|506425.30|2.18|0.00|-1.00|0.00|0.000us|0.00|2.18|0.00|2.18|2.176us|-1||1|-1.00|-1.00|cuda
0|1|1|36|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})|81.95|0.00|506530.83|506612.78|81.95|0.00|-1.00|0.00|0.000us|0.00|81.95|0.00|81.95|81.951us|-1||1|-1.00|-1.00|cuda
0|1|1|37|void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})|81.34|0.00|506637.97|506719.31|81.34|0.00|-1.00|0.00|0.000us|0.00|81.34|0.00|81.34|81.344us|-1||1|-1.00|-1.00|cuda
0|1|1|38|ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)|66675.51|0.00|507544.91|574220.42|66675.51|0.00|-1.00|0.00|0.000us|0.00|66675.51|0.00|66675.51|66.676ms|-1||1|-1.00|-1.00|cuda
0|1|1|39|void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)|87.23|0.00|574327.23|574414.47|87.23|0.00|-1.00|0.00|0.000us|0.00|87.23|0.00|87.23|87.232us|-1||1|-1.00|-1.00|cuda
0|1|1|40|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|1.50|0.00|574499.71|574501.22|1.50|0.00|-1.00|0.00|0.000us|0.00|1.50|0.00|1.50|1.504us|-1||1|-1.00|-1.00|cuda
0|1|1|41|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|20.58|0.00|574540.55|574561.12|20.58|0.00|-1.00|0.00|0.000us|0.00|20.58|0.00|20.58|20.576us|-1||1|-1.00|-1.00|cuda
0|1|1|42|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|51.78|0.00|574569.73|574621.51|51.78|0.00|-1.00|0.00|0.000us|0.00|51.78|0.00|51.78|51.776us|-1||1|-1.00|-1.00|cuda
0|1|1|43|Memset (Device)|0.35|0.00|694907.81|694908.16|0.35|0.00|-1.00|0.00|0.000us|0.00|0.35|0.00|0.35|0.352us|-1||1|-1.00|-1.00|cuda
0|1|1|44|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|217.86|0.00|694940.90|695158.75|217.86|0.00|-1.00|0.00|0.000us|0.00|217.86|0.00|217.86|217.856us|-1||1|-1.00|-1.00|cuda
0|1|1|45|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|1.51|0.00|695159.27|695160.77|1.51|0.00|-1.00|0.00|0.000us|0.00|1.51|0.00|1.51|1.505us|-1||1|-1.00|-1.00|cuda
0|1|1|46|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|20.29|0.00|695177.12|695197.41|20.29|0.00|-1.00|0.00|0.000us|0.00|20.29|0.00|20.29|20.288us|-1||1|-1.00|-1.00|cuda
0|1|1|47|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|52.06|0.00|695223.91|695275.97|52.06|0.00|-1.00|0.00|0.000us|0.00|52.06|0.00|52.06|52.064us|-1||1|-1.00|-1.00|cuda
0|1|1|48|Memset (Device)|0.35|0.00|695301.89|695302.24|0.35|0.00|-1.00|0.00|0.000us|0.00|0.35|0.00|0.35|0.352us|-1||1|-1.00|-1.00|cuda
0|1|1|49|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|217.15|0.00|695315.87|695533.02|217.15|0.00|-1.00|0.00|0.000us|0.00|217.15|0.00|217.15|217.151us|-1||1|-1.00|-1.00|cuda
0|1|1|50|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|1.66|0.00|695533.66|695535.33|1.66|0.00|-1.00|0.00|0.000us|0.00|1.66|0.00|1.66|1.664us|-1||1|-1.00|-1.00|cuda
0|1|1|51|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|20.48|0.00|695535.84|695556.32|20.48|0.00|-1.00|0.00|0.000us|0.00|20.48|0.00|20.48|20.480us|-1||1|-1.00|-1.00|cuda
0|1|1|52|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|52.29|0.00|695557.15|695609.44|52.29|0.00|-1.00|0.00|0.000us|0.00|52.29|0.00|52.29|52.288us|-1||1|-1.00|-1.00|cuda
0|1|1|53|Memset (Device)|0.35|0.00|695610.18|695610.53|0.35|0.00|-1.00|0.00|0.000us|0.00|0.35|0.00|0.35|0.352us|-1||1|-1.00|-1.00|cuda
0|1|1|54|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|216.48|0.00|695611.17|695827.65|216.48|0.00|-1.00|0.00|0.000us|0.00|216.48|0.00|216.48|216.479us|-1||1|-1.00|-1.00|cuda
0|1|1|55|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|44.96|0.00|695831.07|695876.03|44.96|0.00|-1.00|0.00|0.000us|0.00|44.96|0.00|44.96|44.960us|-1||1|-1.00|-1.00|cuda
0|1|1|56|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|44.51|0.00|695876.64|695921.15|44.51|0.00|-1.00|0.00|0.000us|0.00|44.51|0.00|44.51|44.511us|-1||1|-1.00|-1.00|cuda
0|1|1|57|void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})|44.90|0.00|695921.63|695966.53|44.90|0.00|-1.00|0.00|0.000us|0.00|44.90|0.00|44.90|44.896us|-1||1|-1.00|-1.00|cuda
0|1|1|58|fmha_cutlassF_f16_aligned_32x128_rf_sm75(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm75, true, 32, 128, 128, true, true>::Params)|295.58|0.00|697165.40|697460.98|295.58|0.00|-1.00|0.00|0.000us|0.00|295.58|0.00|295.58|295.582us|-1||1|-1.00|-1.00|cuda
0|1|1|59|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|1.60|0.00|697461.78|697463.38|1.60|0.00|-1.00|0.00|0.000us|0.00|1.60|0.00|1.60|1.600us|-1||1|-1.00|-1.00|cuda
0|1|1|60|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|17.25|0.00|697463.90|697481.14|17.25|0.00|-1.00|0.00|0.000us|0.00|17.25|0.00|17.25|17.248us|-1||1|-1.00|-1.00|cuda
0|1|1|61|Memset (Device)|0.35|0.00|697516.06|697516.41|0.35|0.00|-1.00|0.00|0.000us|0.00|0.35|0.00|0.35|0.352us|-1||1|-1.00|-1.00|cuda
0|1|1|62|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|216.48|0.00|697547.67|697764.15|216.48|0.00|-1.00|0.00|0.000us|0.00|216.48|0.00|216.48|216.479us|-1||1|-1.00|-1.00|cuda
0|1|1|63|void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1>)|87.78|0.00|697770.33|697858.10|87.78|0.00|-1.00|0.00|0.000us|0.00|87.78|0.00|87.78|87.776us|-1||1|-1.00|-1.00|cuda
0|1|1|64|void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)|86.11|0.00|697859.03|697945.14|86.11|0.00|-1.00|0.00|0.000us|0.00|86.11|0.00|86.11|86.111us|-1||1|-1.00|-1.00|cuda
0|1|1|65|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|1.73|0.00|697945.69|697947.41|1.73|0.00|-1.00|0.00|0.000us|0.00|1.73|0.00|1.73|1.728us|-1||1|-1.00|-1.00|cuda
0|1|1|66|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|74.14|0.00|697947.93|698022.07|74.14|0.00|-1.00|0.00|0.000us|0.00|74.14|0.00|74.14|74.144us|-1||1|-1.00|-1.00|cuda
0|1|1|67|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|52.32|0.00|698022.55|698074.87|52.32|0.00|-1.00|0.00|0.000us|0.00|52.32|0.00|52.32|52.320us|-1||1|-1.00|-1.00|cuda
0|1|1|68|turing_fp16_s1688gemm_fp16_256x128_ldg8_relu_f2f_tn|827.74|0.00|698075.41|698903.15|827.74|0.00|-1.00|0.00|0.000us|0.00|827.74|0.00|827.74|827.740us|-1||1|-1.00|-1.00|cuda
0|1|1|69|void at::native::vectorized_elementwise_kernel<4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase&, at::native::GeluType)::{lambda()#2}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase&, at::native::GeluType)::{lambda()#2}::operator()() const::{lambda()#3}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)|136.67|0.00|703922.37|704059.04|136.67|0.00|-1.00|0.00|0.000us|0.00|136.67|0.00|136.67|136.672us|-1||1|-1.00|-1.00|cuda
0|1|1|70|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|1.60|0.00|704059.71|704061.31|1.60|0.00|-1.00|0.00|0.000us|0.00|1.60|0.00|1.60|1.600us|-1||1|-1.00|-1.00|cuda
0|1|1|71|void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)|74.11|0.00|704061.82|704135.93|74.11|0.00|-1.00|0.00|0.000us|0.00|74.11|0.00|74.11|74.112us|-1||1|-1.00|-1.00|cuda
0|1|1|72|Memset (Device)|0.35|0.00|704148.35|704148.70|0.35|0.00|-1.00|0.00|0.000us|0.00|0.35|0.00|0.35|0.352us|-1||1|-1.00|-1.00|cuda
0|1|1|73|turing_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_tn|772.35|0.00|704163.32|704935.68|772.35|0.00|-1.00|0.00|0.000us|0.00|772.35|0.00|772.35|772.350us|-1||1|-1.00|-1.00|cuda
0|1|1|74|void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<2>, at::native::memory::StoreWithCast<1>)|85.28|0.00|704936.70|705021.98|85.28|0.00|-1.00|0.00|0.000us|0.00|85.28|0.00|85.28|85.279us|-1||1|-1.00|-1.00|cuda
0|1|1|75|ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)|28830.38|0.00|705284.92|734115.30|28830.38|0.00|-1.00|0.00|0.000us|0.00|28830.38|0.00|28830.38|28.830ms|-1||1|-1.00|-1.00|cuda
0|1|1|76|void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)|198.14|0.00|734115.91|734314.05|198.14|0.00|-1.00|0.00|0.000us|0.00|198.14|0.00|198.14|198.143us|-1||1|-1.00|-1.00|cuda
